
::  brazilian-cars 

Atenção! Esta aplicação é apenas uma ferramenta de apoio ao desenvolvedor e não deve ser usada no ambiente de produção!

+----------+---------+-------------------------------- ACURA -----------------------+-------+----------+----------+
| Id       | Family  | Name                                                         | Year  | Fuel     | Model Id |
| 111619881 | Opala       | Opala L/SL/SS/ 2.5/4.1                                       | 1988  | Gasolina | 1116     |
| 111619871 | Opala       | Opala L/SL/SS/ 2.5/4.1                                       | 1987  | Gasolina | 1116     |
| 111619861 | Opala       | Opala L/SL/SS/ 2.5/4.1                                       | 1986  | Gasolina | 1116     |
| 111619851 | Opala       | Opala L/SL/SS/ 2.5/4.1                                       | 1985  | Gasolina | 1116     |
| 418820121 | PRISMA      | PRISMA  Sed. Maxx/ LT 1.4 8V ECONOF. 4p                      | 2012  | Gasolina | 4188     |
| 418820111 | PRISMA      | PRISMA  Sed. Maxx/ LT 1.4 8V ECONOF. 4p                      | 2011  | Gasolina | 4188     |
| 418820101 | PRISMA      | PRISMA  Sed. Maxx/ LT 1.4 8V ECONOF. 4p                      | 2010  | Gasolina | 4188     |
| 418820091 | PRISMA      | PRISMA  Sed. Maxx/ LT 1.4 8V ECONOF. 4p                      | 2009  | Gasolina | 4188     |
| 418820081 | PRISMA      | PRISMA  Sed. Maxx/ LT 1.4 8V ECONOF. 4p                      | 2008  | Gasolina | 4188     |
| 418820071 | PRISMA      | PRISMA  Sed. Maxx/ LT 1.4 8V ECONOF. 4p                      | 2007  | Gasolina | 4188     |
| 686620151 | PRISMA      | PRISMA Sed. ADVANT. 1.0 8V FlexPower 4p                      | 2015  | Gasolina | 6866     |
| 737320191 | PRISMA      | PRISMA Sed. ADVANT. 1.4 8V F.Power Aut.                      | 2019  | Gasolina | 7373     |
| 737320181 | PRISMA      | PRISMA Sed. ADVANT. 1.4 8V F.Power Aut.                      | 2018  | Gasolina | 7373     |
| 737320161 | PRISMA      | PRISMA Sed. ADVANT. 1.4 8V F.Power Aut.                      | 2016  | Gasolina | 7373     |
| 418920101 | PRISMA      | PRISMA Sed. Joy 1.4 8V ECONOFLEX 4p                          | 2010  | Gasolina | 4189     |
| 418920091 | PRISMA      | PRISMA Sed. Joy 1.4 8V ECONOFLEX 4p                          | 2009  | Gasolina | 4189     |
| 418920081 | PRISMA      | PRISMA Sed. Joy 1.4 8V ECONOFLEX 4p                          | 2008  | Gasolina | 4189     |
| 418920071 | PRISMA      | PRISMA Sed. Joy 1.4 8V ECONOFLEX 4p                          | 2007  | Gasolina | 4189     |
| 484920191 | PRISMA      | PRISMA Sed. Joy/ LS 1.0 8V FlexPower 4p                      | 2019  | Gasolina | 4849     |
| 484920181 | PRISMA      | PRISMA Sed. Joy/ LS 1.0 8V FlexPower 4p                      | 2018  | Gasolina | 4849     |
| 484920171 | PRISMA      | PRISMA Sed. Joy/ LS 1.0 8V FlexPower 4p                      | 2017  | Gasolina | 4849     |
| 484920121 | PRISMA      | PRISMA Sed. Joy/ LS 1.0 8V FlexPower 4p                      | 2012  | Gasolina | 4849     |
| 484920111 | PRISMA      | PRISMA Sed. Joy/ LS 1.0 8V FlexPower 4p                      | 2011  | Gasolina | 4849     |
| 484920101 | PRISMA      | PRISMA Sed. Joy/ LS 1.0 8V FlexPower 4p                      | 2010  | Gasolina | 4849     |
| 484920091 | PRISMA      | PRISMA Sed. Joy/ LS 1.0 8V FlexPower 4p                      | 2009  | Gasolina | 4849     |
| 634920171 | PRISMA      | PRISMA Sed. LT 1.0 8V FlexPower 4p                           | 2017  | Gasolina | 6349     |
| 634920161 | PRISMA      | PRISMA Sed. LT 1.0 8V FlexPower 4p                           | 2016  | Gasolina | 6349     |
| 634920151 | PRISMA      | PRISMA Sed. LT 1.0 8V FlexPower 4p                           | 2015  | Gasolina | 6349     |
| 634920141 | PRISMA      | PRISMA Sed. LT 1.0 8V FlexPower 4p                           | 2014  | Gasolina | 6349     |
| 634920131 | PRISMA      | PRISMA Sed. LT 1.0 8V FlexPower 4p                           | 2013  | Gasolina | 6349     |
| 635020191 | PRISMA      | PRISMA Sed. LT 1.4 8V FlexPower 4p                           | 2019  | Gasolina | 6350     |
| 635020181 | PRISMA      | PRISMA Sed. LT 1.4 8V FlexPower 4p                           | 2018  | Gasolina | 6350     |
| 635020171 | PRISMA      | PRISMA Sed. LT 1.4 8V FlexPower 4p                           | 2017  | Gasolina | 6350     |
| 635020161 | PRISMA      | PRISMA Sed. LT 1.4 8V FlexPower 4p                           | 2016  | Gasolina | 6350     |
| 635020151 | PRISMA      | PRISMA Sed. LT 1.4 8V FlexPower 4p                           | 2015  | Gasolina | 6350     |
| 635020141 | PRISMA      | PRISMA Sed. LT 1.4 8V FlexPower 4p                           | 2014  | Gasolina | 6350     |
| 635020131 | PRISMA      | PRISMA Sed. LT 1.4 8V FlexPower 4p                           | 2013  | Gasolina | 6350     |
| 653220191 | PRISMA      | PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.                      | 2019  | Gasolina | 6532     |
| 653220181 | PRISMA      | PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.                      | 2018  | Gasolina | 6532     |
| 653220171 | PRISMA      | PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.                      | 2017  | Gasolina | 6532     |
| 653220161 | PRISMA      | PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.                      | 2016  | Gasolina | 6532     |
| 653220151 | PRISMA      | PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.                      | 2015  | Gasolina | 6532     |
| 653220141 | PRISMA      | PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.                      | 2014  | Gasolina | 6532     |
| 635120191 | PRISMA      | PRISMA Sed. LTZ 1.4 8V FlexPower 4p                          | 2019  | Gasolina | 6351     |
| 635120181 | PRISMA      | PRISMA Sed. LTZ 1.4 8V FlexPower 4p                          | 2018  | Gasolina | 6351     |
| 635120171 | PRISMA      | PRISMA Sed. LTZ 1.4 8V FlexPower 4p                          | 2017  | Gasolina | 6351     |
| 635120161 | PRISMA      | PRISMA Sed. LTZ 1.4 8V FlexPower 4p                          | 2016  | Gasolina | 6351     |
| 635120151 | PRISMA      | PRISMA Sed. LTZ 1.4 8V FlexPower 4p                          | 2015  | Gasolina | 6351     |
| 635120141 | PRISMA      | PRISMA Sed. LTZ 1.4 8V FlexPower 4p                          | 2014  | Gasolina | 6351     |
| 635120131 | PRISMA      | PRISMA Sed. LTZ 1.4 8V FlexPower 4p                          | 2013  | Gasolina | 6351     |
| 653320191 | PRISMA      | PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.                     | 2019  | Gasolina | 6533     |
| 653320181 | PRISMA      | PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.                     | 2018  | Gasolina | 6533     |
| 653320171 | PRISMA      | PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.                     | 2017  | Gasolina | 6533     |
| 653320161 | PRISMA      | PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.                     | 2016  | Gasolina | 6533     |
| 653320151 | PRISMA      | PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.                     | 2015  | Gasolina | 6533     |
| 653320141 | PRISMA      | PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.                     | 2014  | Gasolina | 6533     |
| 485020101 | PRISMA      | PRISMA Sed. Maxx 1.0 8V FlexPower 4p                         | 2010  | Gasolina | 4850     |
| 485020091 | PRISMA      | PRISMA Sed. Maxx 1.0 8V FlexPower 4p                         | 2009  | Gasolina | 4850     |
| 111720023 | S10         | S10 Blazer  DTi 2.8 4x2 Turbo Diesel                         | 2002  | Diesel   | 1117     |
| 111820041 | S10         | S10 Blazer 2.4 MPFI 8V 128cv 4p                              | 2004  | Gasolina | 1118     |
| 111820031 | S10         | S10 Blazer 2.4 MPFI 8V 128cv 4p                              | 2003  | Gasolina | 1118     |
| 111820021 | S10         | S10 Blazer 2.4 MPFI 8V 128cv 4p                              | 2002  | Gasolina | 1118     |
| 111820011 | S10         | S10 Blazer 2.4 MPFI 8V 128cv 4p                              | 2001  | Gasolina | 1118     |
| 111920031 | S10         | S10 Blazer 4.3 V6                                            | 2003  | Gasolina | 1119     |
| 111920021 | S10         | S10 Blazer 4.3 V6                                            | 2002  | Gasolina | 1119     |
| 111920011 | S10         | S10 Blazer 4.3 V6                                            | 2001  | Gasolina | 1119     |
| 111920001 | S10         | S10 Blazer 4.3 V6                                            | 2000  | Gasolina | 1119     |
| 111919991 | S10         | S10 Blazer 4.3 V6                                            | 1999  | Gasolina | 1119     |
| 111919981 | S10         | S10 Blazer 4.3 V6                                            | 1998  | Gasolina | 1119     |
| 112020111 | S10         | S10 Blazer Advant. 2.4/2.4 MPFI F.Power                      | 2011  | Gasolina | 1120     |
| 112020101 | S10         | S10 Blazer Advant. 2.4/2.4 MPFI F.Power                      | 2010  | Gasolina | 1120     |
| 112020091 | S10         | S10 Blazer Advant. 2.4/2.4 MPFI F.Power                      | 2009  | Gasolina | 1120     |
| 112020081 | S10         | S10 Blazer Advant. 2.4/2.4 MPFI F.Power                      | 2008  | Gasolina | 1120     |
| 112020071 | S10         | S10 Blazer Advant. 2.4/2.4 MPFI F.Power                      | 2007  | Gasolina | 1120     |
| 112020061 | S10         | S10 Blazer Advant. 2.4/2.4 MPFI F.Power                      | 2006  | Gasolina | 1120     |
| 112020051 | S10         | S10 Blazer Advant. 2.4/2.4 MPFI F.Power                      | 2005  | Gasolina | 1120     |
| 112120091 | S10         | S10 Blazer Colina 2.4/2.4 MPFI F.Power                       | 2009  | Gasolina | 1121     |
| 112120081 | S10         | S10 Blazer Colina 2.4/2.4 MPFI F.Power                       | 2008  | Gasolina | 1121     |
| 112120071 | S10         | S10 Blazer Colina 2.4/2.4 MPFI F.Power                       | 2007  | Gasolina | 1121     |
| 112120061 | S10         | S10 Blazer Colina 2.4/2.4 MPFI F.Power                       | 2006  | Gasolina | 1121     |
| 112120051 | S10         | S10 Blazer Colina 2.4/2.4 MPFI F.Power                       | 2005  | Gasolina | 1121     |
| 112220103 | S10         | S10 Blazer Colina 2.8 TDI 4x4 Diesel                         | 2010  | Diesel   | 1122     |
| 112220093 | S10         | S10 Blazer Colina 2.8 TDI 4x4 Diesel                         | 2009  | Diesel   | 1122     |
| 112220083 | S10         | S10 Blazer Colina 2.8 TDI 4x4 Diesel                         | 2008  | Diesel   | 1122     |
| 112220073 | S10         | S10 Blazer Colina 2.8 TDI 4x4 Diesel                         | 2007  | Diesel   | 1122     |
| 112220063 | S10         | S10 Blazer Colina 2.8 TDI 4x4 Diesel                         | 2006  | Diesel   | 1122     |
| 112220053 | S10         | S10 Blazer Colina 2.8 TDI 4x4 Diesel                         | 2005  | Diesel   | 1122     |
| 112319991 | S10         | S10 Blazer DLX 2.2 MPFI / EFI                                | 1999  | Gasolina | 1123     |
| 112319981 | S10         | S10 Blazer DLX 2.2 MPFI / EFI                                | 1998  | Gasolina | 1123     |
| 112319971 | S10         | S10 Blazer DLX 2.2 MPFI / EFI                                | 1997  | Gasolina | 1123     |
| 112319961 | S10         | S10 Blazer DLX 2.2 MPFI / EFI                                | 1996  | Gasolina | 1123     |
| 112420041 | S10         | S10 Blazer DLX 2.4 MPFI 128cv 4p                             | 2004  | Gasolina | 1124     |
| 112520003 | S10         | S10 Blazer DLX 2.5 Diesel Turbo                              | 2000  | Diesel   | 1125     |
| 112519993 | S10         | S10 Blazer DLX 2.5 Diesel Turbo                              | 1999  | Diesel   | 1125     |
| 112519983 | S10         | S10 Blazer DLX 2.5 Diesel Turbo                              | 1998  | Diesel   | 1125     |
| 112519973 | S10         | S10 Blazer DLX 2.5 Diesel Turbo                              | 1997  | Diesel   | 1125     |
| 112519963 | S10         | S10 Blazer DLX 2.5 Diesel Turbo                              | 1996  | Diesel   | 1125     |
| 112620053 | S10         | S10 Blazer DLX 2.8 4x4 TB Interc. Diesel                     | 2005  | Diesel   | 1126     |
| 112620043 | S10         | S10 Blazer DLX 2.8 4x4 TB Interc. Diesel                     | 2004  | Diesel   | 1126     |
| 112620033 | S10         | S10 Blazer DLX 2.8 4x4 TB Interc. Diesel                     | 2003  | Diesel   | 1126     |
| 112620023 | S10         | S10 Blazer DLX 2.8 4x4 TB Interc. Diesel                     | 2002  | Diesel   | 1126     |
| 112620013 | S10         | S10 Blazer DLX 2.8 4x4 TB Interc. Diesel                     | 2001  | Diesel   | 1126     |
| 112620003 | S10         | S10 Blazer DLX 2.8 4x4 TB Interc. Diesel                     | 2000  | Diesel   | 1126     |
| 112720041 | S10         | S10 Blazer DLX 4.3 V6                                        | 2004  | Gasolina | 1127     |
| 112720011 | S10         | S10 Blazer DLX 4.3 V6                                        | 2001  | Gasolina | 1127     |
| 112720001 | S10         | S10 Blazer DLX 4.3 V6                                        | 2000  | Gasolina | 1127     |
| 112719991 | S10         | S10 Blazer DLX 4.3 V6                                        | 1999  | Gasolina | 1127     |
| 112719981 | S10         | S10 Blazer DLX 4.3 V6                                        | 1998  | Gasolina | 1127     |
| 112719971 | S10         | S10 Blazer DLX 4.3 V6                                        | 1997  | Gasolina | 1127     |
| 112719961 | S10         | S10 Blazer DLX 4.3 V6                                        | 1996  | Gasolina | 1127     |
| 112820103 | S10         | S10 Blazer Executive 2.8 4x4 TDI Diesel                      | 2010  | Diesel   | 1128     |
| 112820093 | S10         | S10 Blazer Executive 2.8 4x4 TDI Diesel                      | 2009  | Diesel   | 1128     |
| 112820083 | S10         | S10 Blazer Executive 2.8 4x4 TDI Diesel                      | 2008  | Diesel   | 1128     |
| 112820073 | S10         | S10 Blazer Executive 2.8 4x4 TDI Diesel                      | 2007  | Diesel   | 1128     |
| 112820063 | S10         | S10 Blazer Executive 2.8 4x4 TDI Diesel                      | 2006  | Diesel   | 1128     |
| 112820053 | S10         | S10 Blazer Executive 2.8 4x4 TDI Diesel                      | 2005  | Diesel   | 1128     |
| 112820043 | S10         | S10 Blazer Executive 2.8 4x4 TDI Diesel                      | 2004  | Diesel   | 1128     |
| 112920041 | S10         | S10 Blazer Executive 4.3 V6                                  | 2004  | Gasolina | 1129     |
| 112920031 | S10         | S10 Blazer Executive 4.3 V6                                  | 2003  | Gasolina | 1129     |
| 112920021 | S10         | S10 Blazer Executive 4.3 V6                                  | 2002  | Gasolina | 1129     |
| 112920011 | S10         | S10 Blazer Executive 4.3 V6                                  | 2001  | Gasolina | 1129     |
| 112920001 | S10         | S10 Blazer Executive 4.3 V6                                  | 2000  | Gasolina | 1129     |
| 112919991 | S10         | S10 Blazer Executive 4.3 V6                                  | 1999  | Gasolina | 1129     |
| 112919981 | S10         | S10 Blazer Executive 4.3 V6                                  | 1998  | Gasolina | 1129     |
| 112919971 | S10         | S10 Blazer Executive 4.3 V6                                  | 1997  | Gasolina | 1129     |
| 113020001 | S10         | S10 Blazer Std. 2.2 MPFI / EFI                               | 2000  | Gasolina | 1130     |
| 113019991 | S10         | S10 Blazer Std. 2.2 MPFI / EFI                               | 1999  | Gasolina | 1130     |
| 113019981 | S10         | S10 Blazer Std. 2.2 MPFI / EFI                               | 1998  | Gasolina | 1130     |
| 113019971 | S10         | S10 Blazer Std. 2.2 MPFI / EFI                               | 1997  | Gasolina | 1130     |
| 113019961 | S10         | S10 Blazer Std. 2.2 MPFI / EFI                               | 1996  | Gasolina | 1130     |
| 113120003 | S10         | S10 Blazer Std. 2.5 Diesel Turbo                             | 2000  | Diesel   | 1131     |
| 113119993 | S10         | S10 Blazer Std. 2.5 Diesel Turbo                             | 1999  | Diesel   | 1131     |
| 113119983 | S10         | S10 Blazer Std. 2.5 Diesel Turbo                             | 1998  | Diesel   | 1131     |
| 113119973 | S10         | S10 Blazer Std. 2.5 Diesel Turbo                             | 1997  | Diesel   | 1131     |
| 113220071 | S10         | S10 Blazer Tornado 2.4 MPFI 8V 128cv                         | 2007  | Gasolina | 1132     |
| 113220061 | S10         | S10 Blazer Tornado 2.4 MPFI 8V 128cv                         | 2006  | Gasolina | 1132     |
| 113220051 | S10         | S10 Blazer Tornado 2.4 MPFI 8V 128cv                         | 2005  | Gasolina | 1132     |
| 808120183 | S10         | S10 P.Up 100YEARS 2.8 4x4 CD Dies. Aut.                      | 2018  | Diesel   | 8081     |
| 113320041 | S10         | S10 Pick-Up 2.4 MPFI 8v 128cv CD 4p                          | 2004  | Gasolina | 1133     |
| 113320031 | S10         | S10 Pick-Up 2.4 MPFI 8v 128cv CD 4p                          | 2003  | Gasolina | 1133     |
| 113320021 | S10         | S10 Pick-Up 2.4 MPFI 8v 128cv CD 4p                          | 2002  | Gasolina | 1133     |
| 113320011 | S10         | S10 Pick-Up 2.4 MPFI 8v 128cv CD 4p                          | 2001  | Gasolina | 1133     |
| 113420041 | S10         | S10 Pick-Up 2.4 MPFI 8v 128cv/ Rodeio                        | 2004  | Gasolina | 1134     |
| 113420031 | S10         | S10 Pick-Up 2.4 MPFI 8v 128cv/ Rodeio                        | 2003  | Gasolina | 1134     |
| 113420021 | S10         | S10 Pick-Up 2.4 MPFI 8v 128cv/ Rodeio                        | 2002  | Gasolina | 1134     |
| 113420011 | S10         | S10 Pick-Up 2.4 MPFI 8v 128cv/ Rodeio                        | 2001  | Gasolina | 1134     |
| 113520003 | S10         | S10 Pick-Up 2.5 4x2 CD TB Max HST Dies                       | 2000  | Diesel   | 1135     |
| 113519993 | S10         | S10 Pick-Up 2.5 4x2 CD TB Max HST Dies                       | 1999  | Diesel   | 1135     |
| 113519983 | S10         | S10 Pick-Up 2.5 4x2 CD TB Max HST Dies                       | 1998  | Diesel   | 1135     |
| 113519973 | S10         | S10 Pick-Up 2.5 4x2 CD TB Max HST Dies                       | 1997  | Diesel   | 1135     |
| 113620003 | S10         | S10 Pick-Up 2.5 4x4 CD TB Max HST Dies.                      | 2000  | Diesel   | 1136     |
| 113619993 | S10         | S10 Pick-Up 2.5 4x4 CD TB Max HST Dies.                      | 1999  | Diesel   | 1136     |
| 113619983 | S10         | S10 Pick-Up 2.5 4x4 CD TB Max HST Dies.                      | 1998  | Diesel   | 1136     |
| 113619973 | S10         | S10 Pick-Up 2.5 4x4 CD TB Max HST Dies.                      | 1997  | Diesel   | 1136     |
| 113720053 | S10         | S10 Pick-Up 2.8 4x2 Turbo Interc. Dies.                      | 2005  | Diesel   | 1137     |
| 113720043 | S10         | S10 Pick-Up 2.8 4x2 Turbo Interc. Dies.                      | 2004  | Diesel   | 1137     |
| 113720033 | S10         | S10 Pick-Up 2.8 4x2 Turbo Interc. Dies.                      | 2003  | Diesel   | 1137     |
| 113720023 | S10         | S10 Pick-Up 2.8 4x2 Turbo Interc. Dies.                      | 2002  | Diesel   | 1137     |
| 113720013 | S10         | S10 Pick-Up 2.8 4x2 Turbo Interc. Dies.                      | 2001  | Diesel   | 1137     |
| 113720003 | S10         | S10 Pick-Up 2.8 4x2 Turbo Interc. Dies.                      | 2000  | Diesel   | 1137     |
| 113819961 | S10         | S10 Pick-Up 4.3 V6                                           | 1996  | Gasolina | 1138     |
| 113819951 | S10         | S10 Pick-Up 4.3 V6                                           | 1995  | Gasolina | 1138     |
| 113819941 | S10         | S10 Pick-Up 4.3 V6                                           | 1994  | Gasolina | 1138     |
| 113819931 | S10         | S10 Pick-Up 4.3 V6                                           | 1993  | Gasolina | 1138     |
| 779120191 | S10         | S10 Pick-Up Advantage 2.5 Flex 4x2 CD                        | 2019  | Gasolina | 7791     |
| 779120181 | S10         | S10 Pick-Up Advantage 2.5 Flex 4x2 CD                        | 2018  | Gasolina | 7791     |
| 779120171 | S10         | S10 Pick-Up Advantage 2.5 Flex 4x2 CD                        | 2017  | Gasolina | 7791     |
| 113920001 | S10         | S10 Pick-Up Barretos 2.2 MPFI 2p                             | 2000  | Gasolina | 1139     |
| 114019981 | S10         | S10 Pick-Up Champ 4.3 V6                                     | 1998  | Gasolina | 1140     |
| 114420041 | S10         | S10 Pick-Up DLX 2.4 MPFI 128cv CD 4p                         | 2004  | Gasolina | 1144     |
| 114520123 | S10         | S10 Pick-Up Exec. 2.8 4x2 CD TB Int.Dies                     | 2012  | Diesel   | 1145     |
| 114520113 | S10         | S10 Pick-Up Exec. 2.8 4x2 CD TB Int.Dies                     | 2011  | Diesel   | 1145     |
| 114520103 | S10         | S10 Pick-Up Exec. 2.8 4x2 CD TB Int.Dies                     | 2010  | Diesel   | 1145     |
| 114520093 | S10         | S10 Pick-Up Exec. 2.8 4x2 CD TB Int.Dies                     | 2009  | Diesel   | 1145     |
| 114520083 | S10         | S10 Pick-Up Exec. 2.8 4x2 CD TB Int.Dies                     | 2008  | Diesel   | 1145     |
| 114520073 | S10         | S10 Pick-Up Exec. 2.8 4x2 CD TB Int.Dies                     | 2007  | Diesel   | 1145     |
| 114520063 | S10         | S10 Pick-Up Exec. 2.8 4x2 CD TB Int.Dies                     | 2006  | Diesel   | 1145     |
| 114520053 | S10         | S10 Pick-Up Exec. 2.8 4x2 CD TB Int.Dies                     | 2005  | Diesel   | 1145     |
| 114620123 | S10         | S10 Pick-Up Exec. 2.8 4x4 CD TB Int.Dies                     | 2012  | Diesel   | 1146     |
| 114620113 | S10         | S10 Pick-Up Exec. 2.8 4x4 CD TB Int.Dies                     | 2011  | Diesel   | 1146     |
| 114620103 | S10         | S10 Pick-Up Exec. 2.8 4x4 CD TB Int.Dies                     | 2010  | Diesel   | 1146     |
| 114620093 | S10         | S10 Pick-Up Exec. 2.8 4x4 CD TB Int.Dies                     | 2009  | Diesel   | 1146     |
| 114620083 | S10         | S10 Pick-Up Exec. 2.8 4x4 CD TB Int.Dies                     | 2008  | Diesel   | 1146     |
| 114620073 | S10         | S10 Pick-Up Exec. 2.8 4x4 CD TB Int.Dies                     | 2007  | Diesel   | 1146     |
| 114620063 | S10         | S10 Pick-Up Exec. 2.8 4x4 CD TB Int.Dies                     | 2006  | Diesel   | 1146     |
| 114620053 | S10         | S10 Pick-Up Exec. 2.8 4x4 CD TB Int.Dies                     | 2005  | Diesel   | 1146     |
| 114620043 | S10         | S10 Pick-Up Exec. 2.8 4x4 CD TB Int.Dies                     | 2004  | Diesel   | 1146     |
| 114620033 | S10         | S10 Pick-Up Exec. 2.8 4x4 CD TB Int.Dies                     | 2003  | Diesel   | 1146     |
| 114620023 | S10         | S10 Pick-Up Exec. 2.8 4x4 CD TB Int.Dies                     | 2002  | Diesel   | 1146     |
| 114720021 | S10         | S10 Pick-Up Executive CD 4.3                                 | 2002  | Gasolina | 1147     |
| 114720011 | S10         | S10 Pick-Up Executive CD 4.3                                 | 2001  | Gasolina | 1147     |
| 114720001 | S10         | S10 Pick-Up Executive CD 4.3                                 | 2000  | Gasolina | 1147     |
| 114719991 | S10         | S10 Pick-Up Executive CD 4.3                                 | 1999  | Gasolina | 1147     |
| 114820001 | S10         | S10 Pick-Up Executive CD 4.3 4x4                             | 2000  | Gasolina | 1148     |
| 114819991 | S10         | S10 Pick-Up Executive CD 4.3 4x4                             | 1999  | Gasolina | 1148     |
| 588520161 | S10         | S10 Pick-Up LS 2.4 F.Power 4x2 CD                            | 2016  | Gasolina | 5885     |
| 588520151 | S10         | S10 Pick-Up LS 2.4 F.Power 4x2 CD                            | 2015  | Gasolina | 5885     |
| 588520141 | S10         | S10 Pick-Up LS 2.4 F.Power 4x2 CD                            | 2014  | Gasolina | 5885     |
| 588520131 | S10         | S10 Pick-Up LS 2.4 F.Power 4x2 CD                            | 2013  | Gasolina | 5885     |
| 588520121 | S10         | S10 Pick-Up LS 2.4 F.Power 4x2 CD                            | 2012  | Gasolina | 5885     |
| 588620161 | S10         | S10 Pick-Up LS 2.4 F.Power 4x2 CS                            | 2016  | Gasolina | 5886     |
| 588620151 | S10         | S10 Pick-Up LS 2.4 F.Power 4x2 CS                            | 2015  | Gasolina | 5886     |
| 588620141 | S10         | S10 Pick-Up LS 2.4 F.Power 4x2 CS                            | 2014  | Gasolina | 5886     |
| 588620131 | S10         | S10 Pick-Up LS 2.4 F.Power 4x2 CS                            | 2013  | Gasolina | 5886     |
| 588620121 | S10         | S10 Pick-Up LS 2.4 F.Power 4x2 CS                            | 2012  | Gasolina | 5886     |
| 609920133 | S10         | S10 Pick-Up LS 2.8 TDI 4x2 CD Dies. Mec.                     | 2013  | Diesel   | 6099     |
| 610020133 | S10         | S10 Pick-Up LS 2.8 TDI 4x2 CS Dies. Mec.                     | 2013  | Diesel   | 6100     |
| 610120193 | S10         | S10 Pick-Up LS 2.8 TDI 4x4 CD Dies. Mec.                     | 2019  | Diesel   | 6101     |
| 610120183 | S10         | S10 Pick-Up LS 2.8 TDI 4x4 CD Dies. Mec.                     | 2018  | Diesel   | 6101     |
| 610120173 | S10         | S10 Pick-Up LS 2.8 TDI 4x4 CD Dies. Mec.                     | 2017  | Diesel   | 6101     |
| 610120163 | S10         | S10 Pick-Up LS 2.8 TDI 4x4 CD Dies. Mec.                     | 2016  | Diesel   | 6101     |
| 610120153 | S10         | S10 Pick-Up LS 2.8 TDI 4x4 CD Dies. Mec.                     | 2015  | Diesel   | 6101     |
| 610120143 | S10         | S10 Pick-Up LS 2.8 TDI 4x4 CD Dies. Mec.                     | 2014  | Diesel   | 6101     |
| 610120133 | S10         | S10 Pick-Up LS 2.8 TDI 4x4 CD Dies. Mec.                     | 2013  | Diesel   | 6101     |
| 588720193 | S10         | S10 Pick-Up LS 2.8 TDI 4x4 CS Diesel                         | 2019  | Diesel   | 5887     |
| 588720183 | S10         | S10 Pick-Up LS 2.8 TDI 4x4 CS Diesel                         | 2018  | Diesel   | 5887     |
| 588720173 | S10         | S10 Pick-Up LS 2.8 TDI 4x4 CS Diesel                         | 2017  | Diesel   | 5887     |
| 588720163 | S10         | S10 Pick-Up LS 2.8 TDI 4x4 CS Diesel                         | 2016  | Diesel   | 5887     |
| 588720153 | S10         | S10 Pick-Up LS 2.8 TDI 4x4 CS Diesel                         | 2015  | Diesel   | 5887     |
| 588720143 | S10         | S10 Pick-Up LS 2.8 TDI 4x4 CS Diesel                         | 2014  | Diesel   | 5887     |
| 588720133 | S10         | S10 Pick-Up LS 2.8 TDI 4x4 CS Diesel                         | 2013  | Diesel   | 5887     |
| 588720123 | S10         | S10 Pick-Up LS 2.8 TDI 4x4 CS Diesel                         | 2012  | Diesel   | 5887     |
| 588820141 | S10         | S10 Pick-Up LT 2.4 F.Power 4x2 CD                            | 2014  | Gasolina | 5888     |
| 588820131 | S10         | S10 Pick-Up LT 2.4 F.Power 4x2 CD                            | 2013  | Gasolina | 5888     |
| 588820121 | S10         | S10 Pick-Up LT 2.4 F.Power 4x2 CD                            | 2012  | Gasolina | 5888     |
| 588920131 | S10         | S10 Pick-Up LT 2.4 F.Power 4x2 CS                            | 2013  | Gasolina | 5889     |
| 588920121 | S10         | S10 Pick-Up LT 2.4 F.Power 4x2 CS                            | 2012  | Gasolina | 5889     |
| 703220171 | S10         | S10 Pick-Up LT 2.5 Flex 4x2 CD                               | 2017  | Gasolina | 7032     |
| 703220161 | S10         | S10 Pick-Up LT 2.5 Flex 4x2 CD                               | 2016  | Gasolina | 7032     |
| 703220151 | S10         | S10 Pick-Up LT 2.5 Flex 4x2 CD                               | 2015  | Gasolina | 7032     |
| 795320191 | S10         | S10 Pick-Up LT 2.5 Flex 4x2 CD Aut.                          | 2019  | Gasolina | 7953     |
| 795320181 | S10         | S10 Pick-Up LT 2.5 Flex 4x2 CD Aut.                          | 2018  | Gasolina | 7953     |
| 703320171 | S10         | S10 Pick-Up LT 2.5 Flex 4x4 CD                               | 2017  | Gasolina | 7033     |
| 703320161 | S10         | S10 Pick-Up LT 2.5 Flex 4x4 CD                               | 2016  | Gasolina | 7033     |
| 703320151 | S10         | S10 Pick-Up LT 2.5 Flex 4x4 CD                               | 2015  | Gasolina | 7033     |
